!,"ID for suite of sites or experiments","Name of experiment, field test or survey",Field Overlay (DOME) ID,Seaonal Strategy (DOME) ID,Rotational Analysis (DOME) ID,,Treatment Name,4-character Climate ID code,Climate replication number for multiple realizations of weather data (ask Alex),Region ID,Regional stratum identification number,RAP ID,"Management regimen ID, for multiple management regimens per RAP",Names of institutions involved in collection of field or survey data,"Crop rotation indicator (=1 to indicate that this is a continuous, multi-year simulation, =0 for single year simulations)",Weather station ID,Soil ID,Site Latitude,Site Longitude,Crop type (common name) ,Crop model-specific cultivar ID,Cultivar name,Start of simulation date,Planting date,"Observed harvested yield, dry weight",Observed total above-ground biomass at harvest,Observed harvest date,Total number of irrigation events,Total amount of irrigation,Type of irrigation application,Total number of fertilizer applications,Total N applied,Total P applied,Total K applied,Manure and applied oganic matter,Total number of tillage applications,"Tillage type (hand, animal or mechanized)",Experiment ID,Weather ID,Soil ID,DOME ID for Overlay,DOME ID for Seasonal  ,DOME ID for Rotational ,"Short name of crop model used for simulations (e.g., DSSAT, APSIM, Aquacrop, STICS, etc.)",Model name and version number of the crop model used to generate simulated outputs,"Simulated harvest yield, dry matter","Simulated above-ground biomass at harvest, dry matter",Simulated anthesis date,Simulated maturity date,Simulated harvest date,"Simulated leaf area index, maximum",Total precipitation from planting to harvest,"Simulated evapotranspiration, planting to harvest",Simulated N uptake during season,Simulated N leached up to harvest maturity,"Transpiration, cumulative from planting to harvest","Evaporation,soil, cumulative from planting to harvest"
!,text,text,text,text,text,number,text,code,number,code,number,code,code,text,number,text,text,decimal degrees,decimal degrees,text,text,text,yyyy-mm-dd,yyyy-mm-dd,kg/ha,kg/ha,yyyy-mm-dd,number,mm,text,number,kg[N]/ha,kg[P]/ha,kg[K]/ha,kg/ha,#,text,text,text,text,text,text,text,text,text,kg/ha,kg/ha,yyyy-mm-dd,yyyy-mm-dd,yyyy-mm-dd,m2/m2,mm,mm,kg/ha,kg/ha,mm,mm
#,SUITE_ID,EXNAME,FIELD_OVERLAY,SEASONAL_STRATEGY,ROTATIONAL_ANALYSIS,RUN#,TRT_NAME,CLIM_ID,CLIM_REP,REG_ID,STRATUM,RAP_ID,MAN_ID,INSTITUTION,ROTATION,WST_ID,SOIL_ID,FL_LAT,FL_LONG,CRID_text,CUL_ID,CUL_NAME,SDAT,PDATE,HWAH,CWAH,HDATE,IR#C,IR_TOT,IROP_text,FE_#,FEN_TOT,FEP_TOT,FEK_TOT,OM_TOT,TI_#,TIIMP_text,EID,WID,SID,DOID,DSID,DRID,CROP_MODEL,MODEL_VER,HWAH_S,CWAH_S,ADAT_S,MDAT_S,HADAT_S,LAIX_S,PRCP_S,ETCP_S,NUCM_S,NLCM_S,EPCP_S,ESCP_S
*,,"MACH0062_1__6","MACHAKOS-1-----FIELD","MACHAKOS-1----0XFX-BASELINE","",6,"","0XFX",1,"MACHAKOS","1",,,AgMIP,0,MK14,TOA0230076,-1.6586,37.2797,"Maize",990003,"SHORT SEASON",1986-02-07,1986-03-09,103,,1998-09-12,2,90,"Furrow, mm",2,0,0,0,70,,"","21597118f3dbdfc3f11b7d85cb0ea3e2bd3d834ae8f52bff359966c4c615875c","c84778258e10f3713823cf81e819af9b0d21400ffcaa708ce095ed9a20b5617d","bbee8db7ca7669fb1499769a3a8e07e1ef9a3f307833d2dea3fb74b6812a0aed","76a63d795bf0e3097e4d4ecc80925d69f4986610ddefde43cb462aea30fc0f63","534f0497d34cb0880857c5bbd79ed0b62d3e1ba0feca481449398ffb72c0a9b4","",DSSAT,"DSSAT MZCER045 Ver. 4.5.1.023 -Stub","3204","5925","1986-05-07","1986-08-09","1986-08-09","1.0","322.6","338.6","46","4","",""
*,,"MACH0062_1__7","MACHAKOS-1-----FIELD","MACHAKOS-1----0XFX-BASELINE","",7,"","0XFX",1,"MACHAKOS","1",,,AgMIP,0,MK14,TOA0230076,-1.6586,37.2797,"Maize",990003,"SHORT SEASON",1987-03-08,1987-04-07,103,,1998-09-12,2,90,"Furrow, mm",2,0,0,0,70,,"","21597118f3dbdfc3f11b7d85cb0ea3e2bd3d834ae8f52bff359966c4c615875c","c84778258e10f3713823cf81e819af9b0d21400ffcaa708ce095ed9a20b5617d","bbee8db7ca7669fb1499769a3a8e07e1ef9a3f307833d2dea3fb74b6812a0aed","76a63d795bf0e3097e4d4ecc80925d69f4986610ddefde43cb462aea30fc0f63","534f0497d34cb0880857c5bbd79ed0b62d3e1ba0feca481449398ffb72c0a9b4","",DSSAT,"DSSAT MZCER045 Ver. 4.5.1.023 -Stub","2859","6517","1987-06-07","1987-09-01","1987-09-01","1.1","160.3","295.0","49","0","",""
*,,"MACH0062_1__8","MACHAKOS-1-----FIELD","MACHAKOS-1----0XFX-BASELINE","",8,"","0XFX",1,"MACHAKOS","1",,,AgMIP,0,MK14,TOA0230076,-1.6586,37.2797,"Maize",990003,"SHORT SEASON",1988-02-18,1988-03-19,103,,1998-09-12,2,90,"Furrow, mm",2,0,0,0,70,,"","21597118f3dbdfc3f11b7d85cb0ea3e2bd3d834ae8f52bff359966c4c615875c","c84778258e10f3713823cf81e819af9b0d21400ffcaa708ce095ed9a20b5617d","bbee8db7ca7669fb1499769a3a8e07e1ef9a3f307833d2dea3fb74b6812a0aed","76a63d795bf0e3097e4d4ecc80925d69f4986610ddefde43cb462aea30fc0f63","534f0497d34cb0880857c5bbd79ed0b62d3e1ba0feca481449398ffb72c0a9b4","",DSSAT,"DSSAT MZCER045 Ver. 4.5.1.023 -Stub","2455","5257","1988-05-18","1988-08-12","1988-08-12","0.9","335.5","332.5","38","9","",""
*,,"MACH0062_1__9","MACHAKOS-1-----FIELD","MACHAKOS-1----0XFX-BASELINE","",9,"","0XFX",1,"MACHAKOS","1",,,AgMIP,0,MK14,TOA0230076,-1.6586,37.2797,"Maize",990003,"SHORT SEASON",1989-02-20,1989-03-22,103,,1998-09-12,2,90,"Furrow, mm",2,0,0,0,70,,"","21597118f3dbdfc3f11b7d85cb0ea3e2bd3d834ae8f52bff359966c4c615875c","c84778258e10f3713823cf81e819af9b0d21400ffcaa708ce095ed9a20b5617d","bbee8db7ca7669fb1499769a3a8e07e1ef9a3f307833d2dea3fb74b6812a0aed","76a63d795bf0e3097e4d4ecc80925d69f4986610ddefde43cb462aea30fc0f63","534f0497d34cb0880857c5bbd79ed0b62d3e1ba0feca481449398ffb72c0a9b4","",DSSAT,"DSSAT MZCER045 Ver. 4.5.1.023 -Stub","2545","5156","1989-05-26","1989-09-04","1989-09-04","0.9","265.5","322.7","41","5","",""
*,,"MACH0062_1__10","MACHAKOS-1-----FIELD","MACHAKOS-1----0XFX-BASELINE","",10,"","0XFX",1,"MACHAKOS","1",,,AgMIP,0,MK14,TOA0230076,-1.6586,37.2797,"Maize",990003,"SHORT SEASON",1990-02-02,1990-03-04,103,,1998-09-12,2,90,"Furrow, mm",2,0,0,0,70,,"","21597118f3dbdfc3f11b7d85cb0ea3e2bd3d834ae8f52bff359966c4c615875c","c84778258e10f3713823cf81e819af9b0d21400ffcaa708ce095ed9a20b5617d","bbee8db7ca7669fb1499769a3a8e07e1ef9a3f307833d2dea3fb74b6812a0aed","76a63d795bf0e3097e4d4ecc80925d69f4986610ddefde43cb462aea30fc0f63","534f0497d34cb0880857c5bbd79ed0b62d3e1ba0feca481449398ffb72c0a9b4","",DSSAT,"DSSAT MZCER045 Ver. 4.5.1.023 -Stub","2512","5028","1990-05-01","1990-07-24","1990-07-24","0.8","534.4","385.7","40","14","",""
*,,"MACH0062_1__11","MACHAKOS-1-----FIELD","MACHAKOS-1----0XFX-BASELINE","",11,"","0XFX",1,"MACHAKOS","1",,,AgMIP,0,MK14,TOA0230076,-1.6586,37.2797,"Maize",990003,"SHORT SEASON",1991-02-24,1991-03-26,103,,1998-09-12,2,90,"Furrow, mm",2,0,0,0,70,,"","21597118f3dbdfc3f11b7d85cb0ea3e2bd3d834ae8f52bff359966c4c615875c","c84778258e10f3713823cf81e819af9b0d21400ffcaa708ce095ed9a20b5617d","bbee8db7ca7669fb1499769a3a8e07e1ef9a3f307833d2dea3fb74b6812a0aed","76a63d795bf0e3097e4d4ecc80925d69f4986610ddefde43cb462aea30fc0f63","534f0497d34cb0880857c5bbd79ed0b62d3e1ba0feca481449398ffb72c0a9b4","",DSSAT,"DSSAT MZCER045 Ver. 4.5.1.023 -Stub","3495","6815","1991-05-22","1991-08-12","1991-08-12","1.1","187.5","300.7","48","1","",""
*,,"MACH0062_1__12","MACHAKOS-1-----FIELD","MACHAKOS-1----0XFX-BASELINE","",12,"","0XFX",1,"MACHAKOS","1",,,AgMIP,0,MK14,TOA0230076,-1.6586,37.2797,"Maize",990003,"SHORT SEASON",1992-03-08,1992-04-07,103,,1998-09-12,2,90,"Furrow, mm",2,0,0,0,70,,"","21597118f3dbdfc3f11b7d85cb0ea3e2bd3d834ae8f52bff359966c4c615875c","c84778258e10f3713823cf81e819af9b0d21400ffcaa708ce095ed9a20b5617d","bbee8db7ca7669fb1499769a3a8e07e1ef9a3f307833d2dea3fb74b6812a0aed","76a63d795bf0e3097e4d4ecc80925d69f4986610ddefde43cb462aea30fc0f63","534f0497d34cb0880857c5bbd79ed0b62d3e1ba0feca481449398ffb72c0a9b4","",DSSAT,"DSSAT MZCER045 Ver. 4.5.1.023 -Stub","1936","4481","1992-06-10","1992-09-10","1992-09-10","0.8","242.1","270.4","36","8","",""
*,,"MACH0062_1__13","MACHAKOS-1-----FIELD","MACHAKOS-1----0XFX-BASELINE","",13,"","0XFX",1,"MACHAKOS","1",,,AgMIP,0,MK14,TOA0230076,-1.6586,37.2797,"Maize",990003,"SHORT SEASON",1993-02-10,1993-03-12,103,,1998-09-12,2,90,"Furrow, mm",2,0,0,0,70,,"","21597118f3dbdfc3f11b7d85cb0ea3e2bd3d834ae8f52bff359966c4c615875c","c84778258e10f3713823cf81e819af9b0d21400ffcaa708ce095ed9a20b5617d","bbee8db7ca7669fb1499769a3a8e07e1ef9a3f307833d2dea3fb74b6812a0aed","76a63d795bf0e3097e4d4ecc80925d69f4986610ddefde43cb462aea30fc0f63","534f0497d34cb0880857c5bbd79ed0b62d3e1ba0feca481449398ffb72c0a9b4","",DSSAT,"DSSAT MZCER045 Ver. 4.5.1.023 -Stub","2049","5033","1993-05-07","1993-07-24","1993-07-24","1.1","104.1","245.5","44","0","",""
*,,"MACH0062_1__14","MACHAKOS-1-----FIELD","MACHAKOS-1----0XFX-BASELINE","",14,"","0XFX",1,"MACHAKOS","1",,,AgMIP,0,MK14,TOA0230076,-1.6586,37.2797,"Maize",990003,"SHORT SEASON",1994-02-03,1994-03-05,103,,1998-09-12,2,90,"Furrow, mm",2,0,0,0,70,,"","21597118f3dbdfc3f11b7d85cb0ea3e2bd3d834ae8f52bff359966c4c615875c","c84778258e10f3713823cf81e819af9b0d21400ffcaa708ce095ed9a20b5617d","bbee8db7ca7669fb1499769a3a8e07e1ef9a3f307833d2dea3fb74b6812a0aed","76a63d795bf0e3097e4d4ecc80925d69f4986610ddefde43cb462aea30fc0f63","534f0497d34cb0880857c5bbd79ed0b62d3e1ba0feca481449398ffb72c0a9b4","",DSSAT,"DSSAT MZCER045 Ver. 4.5.1.023 -Stub","3910","7522","1994-04-30","1994-07-15","1994-07-15","1.2","198.6","346.1","54","1","",""
*,,"MACH0062_1__15","MACHAKOS-1-----FIELD","MACHAKOS-1----0XFX-BASELINE","",15,"","0XFX",1,"MACHAKOS","1",,,AgMIP,0,MK14,TOA0230076,-1.6586,37.2797,"Maize",990003,"SHORT SEASON",1995-01-31,1995-03-02,103,,1998-09-12,2,90,"Furrow, mm",2,0,0,0,70,,"","21597118f3dbdfc3f11b7d85cb0ea3e2bd3d834ae8f52bff359966c4c615875c","c84778258e10f3713823cf81e819af9b0d21400ffcaa708ce095ed9a20b5617d","bbee8db7ca7669fb1499769a3a8e07e1ef9a3f307833d2dea3fb74b6812a0aed","76a63d795bf0e3097e4d4ecc80925d69f4986610ddefde43cb462aea30fc0f63","534f0497d34cb0880857c5bbd79ed0b62d3e1ba0feca481449398ffb72c0a9b4","",DSSAT,"DSSAT MZCER045 Ver. 4.5.1.023 -Stub","3207","6634","1995-04-30","1995-07-18","1995-07-18","1.1","258.8","363.5","49","3","",""
*,,"MACH0062_1__16","MACHAKOS-1-----FIELD","MACHAKOS-1----0XFX-BASELINE","",16,"","0XFX",1,"MACHAKOS","1",,,AgMIP,0,MK14,TOA0230076,-1.6586,37.2797,"Maize",990003,"SHORT SEASON",1996-02-27,1996-03-28,103,,1998-09-12,2,90,"Furrow, mm",2,0,0,0,70,,"","21597118f3dbdfc3f11b7d85cb0ea3e2bd3d834ae8f52bff359966c4c615875c","c84778258e10f3713823cf81e819af9b0d21400ffcaa708ce095ed9a20b5617d","bbee8db7ca7669fb1499769a3a8e07e1ef9a3f307833d2dea3fb74b6812a0aed","76a63d795bf0e3097e4d4ecc80925d69f4986610ddefde43cb462aea30fc0f63","534f0497d34cb0880857c5bbd79ed0b62d3e1ba0feca481449398ffb72c0a9b4","",DSSAT,"DSSAT MZCER045 Ver. 4.5.1.023 -Stub","3309","6647","1996-05-26","1996-08-26","1996-08-26","1.0","196.9","309.5","48","2","",""
*,,"MACH0062_1__17","MACHAKOS-1-----FIELD","MACHAKOS-1----0XFX-BASELINE","",17,"","0XFX",1,"MACHAKOS","1",,,AgMIP,0,MK14,TOA0230076,-1.6586,37.2797,"Maize",990003,"SHORT SEASON",1997-02-28,1997-03-30,103,,1998-09-12,2,90,"Furrow, mm",2,0,0,0,70,,"","21597118f3dbdfc3f11b7d85cb0ea3e2bd3d834ae8f52bff359966c4c615875c","c84778258e10f3713823cf81e819af9b0d21400ffcaa708ce095ed9a20b5617d","bbee8db7ca7669fb1499769a3a8e07e1ef9a3f307833d2dea3fb74b6812a0aed","76a63d795bf0e3097e4d4ecc80925d69f4986610ddefde43cb462aea30fc0f63","534f0497d34cb0880857c5bbd79ed0b62d3e1ba0feca481449398ffb72c0a9b4","",DSSAT,"DSSAT MZCER045 Ver. 4.5.1.023 -Stub","2174","4646","1997-05-31","1997-08-22","1997-08-22","0.8","308.4","312.1","35","9","",""
*,,"MACH0062_1__18","MACHAKOS-1-----FIELD","MACHAKOS-1----0XFX-BASELINE","",18,"","0XFX",1,"MACHAKOS","1",,,AgMIP,0,MK14,TOA0230076,-1.6586,37.2797,"Maize",990003,"SHORT SEASON",1998-02-06,1998-03-08,103,,1998-09-12,2,90,"Furrow, mm",2,0,0,0,70,,"","21597118f3dbdfc3f11b7d85cb0ea3e2bd3d834ae8f52bff359966c4c615875c","c84778258e10f3713823cf81e819af9b0d21400ffcaa708ce095ed9a20b5617d","bbee8db7ca7669fb1499769a3a8e07e1ef9a3f307833d2dea3fb74b6812a0aed","76a63d795bf0e3097e4d4ecc80925d69f4986610ddefde43cb462aea30fc0f63","534f0497d34cb0880857c5bbd79ed0b62d3e1ba0feca481449398ffb72c0a9b4","",DSSAT,"DSSAT MZCER045 Ver. 4.5.1.023 -Stub","3379","6010","1998-05-03","1998-07-27","1998-07-27","0.9","495.6","407.0","52","12","",""
*,,"MACH0062_1__19","MACHAKOS-1-----FIELD","MACHAKOS-1----0XFX-BASELINE","",19,"","0XFX",1,"MACHAKOS","1",,,AgMIP,0,MK14,TOA0230076,-1.6586,37.2797,"Maize",990003,"SHORT SEASON",1999-02-08,1999-03-10,103,,1998-09-12,2,90,"Furrow, mm",2,0,0,0,70,,"","21597118f3dbdfc3f11b7d85cb0ea3e2bd3d834ae8f52bff359966c4c615875c","c84778258e10f3713823cf81e819af9b0d21400ffcaa708ce095ed9a20b5617d","bbee8db7ca7669fb1499769a3a8e07e1ef9a3f307833d2dea3fb74b6812a0aed","76a63d795bf0e3097e4d4ecc80925d69f4986610ddefde43cb462aea30fc0f63","534f0497d34cb0880857c5bbd79ed0b62d3e1ba0feca481449398ffb72c0a9b4","",DSSAT,"DSSAT MZCER045 Ver. 4.5.1.023 -Stub","3298","6437","1999-05-09","1999-07-26","1999-07-26","1.0","238.5","341.7","45","2","",""
*,,"MACH0062_1__20","MACHAKOS-1-----FIELD","MACHAKOS-1----0XFX-BASELINE","",20,"","0XFX",1,"MACHAKOS","1",,,AgMIP,0,MK14,TOA0230076,-1.6586,37.2797,"Maize",990003,"SHORT SEASON",2000-02-26,2000-03-27,103,,1998-09-12,2,90,"Furrow, mm",2,0,0,0,70,,"","21597118f3dbdfc3f11b7d85cb0ea3e2bd3d834ae8f52bff359966c4c615875c","c84778258e10f3713823cf81e819af9b0d21400ffcaa708ce095ed9a20b5617d","bbee8db7ca7669fb1499769a3a8e07e1ef9a3f307833d2dea3fb74b6812a0aed","76a63d795bf0e3097e4d4ecc80925d69f4986610ddefde43cb462aea30fc0f63","534f0497d34cb0880857c5bbd79ed0b62d3e1ba0feca481449398ffb72c0a9b4","",DSSAT,"DSSAT MZCER045 Ver. 4.5.1.023 -Stub","2821","6133","2000-05-23","2000-08-14","2000-08-14","1.1","128.0","265.6","44","0","",""
*,,"MACH0062_1__21","MACHAKOS-1-----FIELD","MACHAKOS-1----0XFX-BASELINE","",21,"","0XFX",1,"MACHAKOS","1",,,AgMIP,0,MK14,TOA0230076,-1.6586,37.2797,"Maize",990003,"SHORT SEASON",2001-02-04,2001-03-06,103,,1998-09-12,2,90,"Furrow, mm",2,0,0,0,70,,"","21597118f3dbdfc3f11b7d85cb0ea3e2bd3d834ae8f52bff359966c4c615875c","c84778258e10f3713823cf81e819af9b0d21400ffcaa708ce095ed9a20b5617d","bbee8db7ca7669fb1499769a3a8e07e1ef9a3f307833d2dea3fb74b6812a0aed","76a63d795bf0e3097e4d4ecc80925d69f4986610ddefde43cb462aea30fc0f63","534f0497d34cb0880857c5bbd79ed0b62d3e1ba0feca481449398ffb72c0a9b4","",DSSAT,"DSSAT MZCER045 Ver. 4.5.1.023 -Stub","2661","5142","2001-05-03","2001-07-21","2001-07-21","0.9","229.7","285.7","39","5","",""
*,,"MACH0062_1__22","MACHAKOS-1-----FIELD","MACHAKOS-1----0XFX-BASELINE","",22,"","0XFX",1,"MACHAKOS","1",,,AgMIP,0,MK14,TOA0230076,-1.6586,37.2797,"Maize",990003,"SHORT SEASON",2002-02-01,2002-03-03,103,,1998-09-12,2,90,"Furrow, mm",2,0,0,0,70,,"","21597118f3dbdfc3f11b7d85cb0ea3e2bd3d834ae8f52bff359966c4c615875c","c84778258e10f3713823cf81e819af9b0d21400ffcaa708ce095ed9a20b5617d","bbee8db7ca7669fb1499769a3a8e07e1ef9a3f307833d2dea3fb74b6812a0aed","76a63d795bf0e3097e4d4ecc80925d69f4986610ddefde43cb462aea30fc0f63","534f0497d34cb0880857c5bbd79ed0b62d3e1ba0feca481449398ffb72c0a9b4","",DSSAT,"DSSAT MZCER045 Ver. 4.5.1.023 -Stub","3617","6800","2002-04-27","2002-07-11","2002-07-11","1.1","352.3","344.2","53","2","",""
*,,"MACH0062_1__23","MACHAKOS-1-----FIELD","MACHAKOS-1----0XFX-BASELINE","",23,"","0XFX",1,"MACHAKOS","1",,,AgMIP,0,MK14,TOA0230076,-1.6586,37.2797,"Maize",990003,"SHORT SEASON",2003-02-22,2003-03-24,103,,1998-09-12,2,90,"Furrow, mm",2,0,0,0,70,,"","21597118f3dbdfc3f11b7d85cb0ea3e2bd3d834ae8f52bff359966c4c615875c","c84778258e10f3713823cf81e819af9b0d21400ffcaa708ce095ed9a20b5617d","bbee8db7ca7669fb1499769a3a8e07e1ef9a3f307833d2dea3fb74b6812a0aed","76a63d795bf0e3097e4d4ecc80925d69f4986610ddefde43cb462aea30fc0f63","534f0497d34cb0880857c5bbd79ed0b62d3e1ba0feca481449398ffb72c0a9b4","",DSSAT,"DSSAT MZCER045 Ver. 4.5.1.023 -Stub","2812","5143","2003-05-22","2003-08-20","2003-08-20","0.9","407.3","296.0","40","11","",""
*,,"MACH0062_1__24","MACHAKOS-1-----FIELD","MACHAKOS-1----0XFX-BASELINE","",24,"","0XFX",1,"MACHAKOS","1",,,AgMIP,0,MK14,TOA0230076,-1.6586,37.2797,"Maize",990003,"SHORT SEASON",2004-02-10,2004-03-11,103,,1998-09-12,2,90,"Furrow, mm",2,0,0,0,70,,"","21597118f3dbdfc3f11b7d85cb0ea3e2bd3d834ae8f52bff359966c4c615875c","c84778258e10f3713823cf81e819af9b0d21400ffcaa708ce095ed9a20b5617d","bbee8db7ca7669fb1499769a3a8e07e1ef9a3f307833d2dea3fb74b6812a0aed","76a63d795bf0e3097e4d4ecc80925d69f4986610ddefde43cb462aea30fc0f63","534f0497d34cb0880857c5bbd79ed0b62d3e1ba0feca481449398ffb72c0a9b4","",DSSAT,"DSSAT MZCER045 Ver. 4.5.1.023 -Stub","3302","6181","2004-05-08","2004-07-29","2004-07-29","1.0","269.4","291.4","44","6","",""
*,,"MACH0062_1__25","MACHAKOS-1-----FIELD","MACHAKOS-1----0XFX-BASELINE","",25,"","0XFX",1,"MACHAKOS","1",,,AgMIP,0,MK14,TOA0230076,-1.6586,37.2797,"Maize",990003,"SHORT SEASON",2005-02-17,2005-03-19,103,,1998-09-12,2,90,"Furrow, mm",2,0,0,0,70,,"","21597118f3dbdfc3f11b7d85cb0ea3e2bd3d834ae8f52bff359966c4c615875c","c84778258e10f3713823cf81e819af9b0d21400ffcaa708ce095ed9a20b5617d","bbee8db7ca7669fb1499769a3a8e07e1ef9a3f307833d2dea3fb74b6812a0aed","76a63d795bf0e3097e4d4ecc80925d69f4986610ddefde43cb462aea30fc0f63","534f0497d34cb0880857c5bbd79ed0b62d3e1ba0feca481449398ffb72c0a9b4","",DSSAT,"DSSAT MZCER045 Ver. 4.5.1.023 -Stub","3058","5604","2005-05-14","2005-08-08","2005-08-08","0.9","370.0","343.6","49","8","",""
*,,"MACH0062_1__26","MACHAKOS-1-----FIELD","MACHAKOS-1----0XFX-BASELINE","",26,"","0XFX",1,"MACHAKOS","1",,,AgMIP,0,MK14,TOA0230076,-1.6586,37.2797,"Maize",990003,"SHORT SEASON",2006-02-01,2006-03-03,103,,1998-09-12,2,90,"Furrow, mm",2,0,0,0,70,,"","21597118f3dbdfc3f11b7d85cb0ea3e2bd3d834ae8f52bff359966c4c615875c","c84778258e10f3713823cf81e819af9b0d21400ffcaa708ce095ed9a20b5617d","bbee8db7ca7669fb1499769a3a8e07e1ef9a3f307833d2dea3fb74b6812a0aed","76a63d795bf0e3097e4d4ecc80925d69f4986610ddefde43cb462aea30fc0f63","534f0497d34cb0880857c5bbd79ed0b62d3e1ba0feca481449398ffb72c0a9b4","",DSSAT,"DSSAT MZCER045 Ver. 4.5.1.023 -Stub","3157","5838","2006-04-29","2006-07-16","2006-07-16","1.0","375.5","344.8","46","9","",""
*,,"MACH0062_1__27","MACHAKOS-1-----FIELD","MACHAKOS-1----0XFX-BASELINE","",27,"","0XFX",1,"MACHAKOS","1",,,AgMIP,0,MK14,TOA0230076,-1.6586,37.2797,"Maize",990003,"SHORT SEASON",2007-03-19,2007-04-18,103,,1998-09-12,2,90,"Furrow, mm",2,0,0,0,70,,"","21597118f3dbdfc3f11b7d85cb0ea3e2bd3d834ae8f52bff359966c4c615875c","c84778258e10f3713823cf81e819af9b0d21400ffcaa708ce095ed9a20b5617d","bbee8db7ca7669fb1499769a3a8e07e1ef9a3f307833d2dea3fb74b6812a0aed","76a63d795bf0e3097e4d4ecc80925d69f4986610ddefde43cb462aea30fc0f63","534f0497d34cb0880857c5bbd79ed0b62d3e1ba0feca481449398ffb72c0a9b4","",DSSAT,"DSSAT MZCER045 Ver. 4.5.1.023 -Stub","1803","4904","2007-06-26","2007-09-17","2007-09-17","0.9","214.4","283.3","38","4","",""
*,,"MACH0062_1__28","MACHAKOS-1-----FIELD","MACHAKOS-1----0XFX-BASELINE","",28,"","0XFX",1,"MACHAKOS","1",,,AgMIP,0,MK14,TOA0230076,-1.6586,37.2797,"Maize",990003,"SHORT SEASON",2008-02-27,2008-03-28,103,,1998-09-12,2,90,"Furrow, mm",2,0,0,0,70,,"","21597118f3dbdfc3f11b7d85cb0ea3e2bd3d834ae8f52bff359966c4c615875c","c84778258e10f3713823cf81e819af9b0d21400ffcaa708ce095ed9a20b5617d","bbee8db7ca7669fb1499769a3a8e07e1ef9a3f307833d2dea3fb74b6812a0aed","76a63d795bf0e3097e4d4ecc80925d69f4986610ddefde43cb462aea30fc0f63","534f0497d34cb0880857c5bbd79ed0b62d3e1ba0feca481449398ffb72c0a9b4","",DSSAT,"DSSAT MZCER045 Ver. 4.5.1.023 -Stub","2343","5268","2008-05-26","2008-08-12","2008-08-12","1.0","163.0","272.9","40","1","",""
*,,"MACH0062_1__29","MACHAKOS-1-----FIELD","MACHAKOS-1----0XFX-BASELINE","",29,"","0XFX",1,"MACHAKOS","1",,,AgMIP,0,MK14,TOA0230076,-1.6586,37.2797,"Maize",990003,"SHORT SEASON",2009-03-21,2009-04-20,103,,1998-09-12,2,90,"Furrow, mm",2,0,0,0,70,,"","21597118f3dbdfc3f11b7d85cb0ea3e2bd3d834ae8f52bff359966c4c615875c","c84778258e10f3713823cf81e819af9b0d21400ffcaa708ce095ed9a20b5617d","bbee8db7ca7669fb1499769a3a8e07e1ef9a3f307833d2dea3fb74b6812a0aed","76a63d795bf0e3097e4d4ecc80925d69f4986610ddefde43cb462aea30fc0f63","534f0497d34cb0880857c5bbd79ed0b62d3e1ba0feca481449398ffb72c0a9b4","",DSSAT,"DSSAT MZCER045 Ver. 4.5.1.023 -Stub","2531","5849","2009-06-19","2009-09-07","2009-09-07","1.1","160.1","271.5","43","1","",""
*,,"MACH0062_1__30","MACHAKOS-1-----FIELD","MACHAKOS-1----0XFX-BASELINE","",30,"","0XFX",1,"MACHAKOS","1",,,AgMIP,0,MK14,TOA0230076,-1.6586,37.2797,"Maize",990003,"SHORT SEASON",2010-02-04,2010-03-06,103,,1998-09-12,2,90,"Furrow, mm",2,0,0,0,70,,"","21597118f3dbdfc3f11b7d85cb0ea3e2bd3d834ae8f52bff359966c4c615875c","c84778258e10f3713823cf81e819af9b0d21400ffcaa708ce095ed9a20b5617d","bbee8db7ca7669fb1499769a3a8e07e1ef9a3f307833d2dea3fb74b6812a0aed","76a63d795bf0e3097e4d4ecc80925d69f4986610ddefde43cb462aea30fc0f63","534f0497d34cb0880857c5bbd79ed0b62d3e1ba0feca481449398ffb72c0a9b4","",DSSAT,"DSSAT MZCER045 Ver. 4.5.1.023 -Stub","3163","5669","2010-05-03","2010-07-19","2010-07-19","0.9","465.5","416.0","48","9","",""
*,,"MACH0063_1__1","MACHAKOS-1-----FIELD","MACHAKOS-1----0XFX-BASELINE","",1,"","0XFX",1,"MACHAKOS","1",,,AgMIP,0,MK14,TOA0230076,-1.6586,37.2797,"Maize",990003,"SHORT SEASON",1981-02-16,1981-03-18,2828,,1998-09-12,2,90,"Furrow, mm",2,3,0,0,4181,,"","efbd8b7b555e2eb7191536e63589741815731d974eb00c07715f54f632612536","c84778258e10f3713823cf81e819af9b0d21400ffcaa708ce095ed9a20b5617d","bbee8db7ca7669fb1499769a3a8e07e1ef9a3f307833d2dea3fb74b6812a0aed","76a63d795bf0e3097e4d4ecc80925d69f4986610ddefde43cb462aea30fc0f63","534f0497d34cb0880857c5bbd79ed0b62d3e1ba0feca481449398ffb72c0a9b4","",DSSAT,"DSSAT MZCER045 Ver. 4.5.1.023 -Stub","3831","8696","1981-05-16","1981-08-07","1981-08-07","1.3","449.5","353.7","96","30","",""
